Day,Age,"Ad set name","Ad name","Campaign name","Delivery status","Delivery level","Account name","Account ID",Reach,Impressions,"Attribution setting",Frequency,"Result Type",Results,"Amount spent (USD)","Cost per result","Link clicks",Purchases,"Mobile app purchases","Website purchases","Cost per purchase","App Installs","Mobile app installs","Desktop app installs","Cost per App Install",ThruPlays,"Landing page views","New messaging connections","Cost per new messaging connection","Messaging conversations started","CPM (cost per 1,000 impressions)","Campaign delivery","Post reactions","Post engagement","Post shares","Cost per Page engagement","Cost per landing page view","Reporting starts","Reporting ends","Campaign name","Clicks (all)","CPC (cost per link click)","Result rate","100% VTR","50% VTR","25% VTR","75% VTR","CTR (link click-through rate)"
2023-05-09,25-34,"Custom Audience: Visited Voice Product But didn't Add to Cart","Voice TK 108/307_RGB_Conversion","2304124904_P01|4800019327|Single App||_Conversions (App)_$465.00_CPR- $0.02_23,250_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 2_Voice Product View  but Didn't  Add to Cart _RGB_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,15840,36199,"7-day click or 1-day view",2.2852904040404,"Mobile app purchases",415,2.1,,572,415,415,,0.00506024,20,20,,0.105,,,,,1,0.05801265,active,10,582,,0.00360825,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$465.00_CPR- $0.02_23,250_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 2_Voice Product View  but Didn't  Add to Cart _RGB_May 1-May 31_All FB",600,0.00367133,1.1464405094063,0,0,0,0,1.5801541479046
2023-05-09,18-24,"Custom Audience: 0-7 days installer",148+196_Retention_Traffic,"2304124904_P01|4800019327|Single App||_Traffic (App Engagement)_$195.00_CPR- $0.02_9,750_My Robi Single App_Phase2_3mn for May'23_Traffic (App Engagement) 3_0-7 days installer _Retention_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,3010,5674,"7-day click or 1-day view",1.885049833887,"Link clicks",90,0.66,0.0073333333333333,90,148,148,,0.00445946,1,1,,0.66,628,,,,,0.11632006,active,4,2173,,0.00030373,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Traffic (App Engagement)_$195.00_CPR- $0.02_9,750_My Robi Single App_Phase2_3mn for May'23_Traffic (App Engagement) 3_0-7 days installer _Retention_May 1-May 31_All FB",102,0.00733333,1.58618258724,0.11579133,0.33750441,0.34614029,0.14416637,1.58618258724
2023-05-09,18-24,"Core Audience: Import & Export","Hajj Static 1 - traffic","2304124574_P01|4800019308|||_Traffic_$406.00_CPR- $0.03_13,533_CLM_INTERNATIONAL ROAMING _AlwaysOn_Web Traffic_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,176,314,"7-day click or 1-day view",1.7840909090909,"Landing page views",4,0.02,,5,,,,,,,,,,4,,,,0.06369427,active,,5,,0.004,0.005,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Traffic_$406.00_CPR- $0.03_13,533_CLM_INTERNATIONAL ROAMING _AlwaysOn_Web Traffic_Apr 13-Jun 30_All FB",5,0.004,1.2738853503185,0,0,0,0,1.5923566878981
2023-05-09,45-54,"BI Base: RB_WB_VLR_Silentbase_20230426.txt","Winback - Engagement","2304124461_P01|4800019261|||_Engagement_$280.00_CPR- $0.03_9,333_CLM_Winback Always on Promotion_2mn_April'23_Engagement_Apr 10-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,216,502,"7-day click or 1-day view",2.3240740740741,"Post engagement",399,0.26,0.0006516290726817,8,,,,,,,,,307,3,,,,0.51792829,active,,399,,0.00065163,0.08666667,2023-05-09,2023-05-09,"2304124461_P01|4800019261|||_Engagement_$280.00_CPR- $0.03_9,333_CLM_Winback Always on Promotion_2mn_April'23_Engagement_Apr 10-Jun 30_All FB",8,0.0325,79.482071713147,0.66733068,0.71314741,0.77091633,0.67729084,1.593625498008
2023-05-09,65+,"Custom Audience: 30 days active user single app (Noor)","first Hajj Tutorial -  Traffic","2304124907_P01|4800019357|||_Traffic (App Engagement)_$348.00_CPR- $0.04_8,700_VAS_Noor_2mn_phase2-May & June'23_Traffic (App Engagement) 3_May 2-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,94,125,"7-day click or 1-day view",1.3297872340426,"Link clicks",2,0,,2,,,,,,,,,19,,,,,0,active,,82,,0,,2023-05-09,2023-05-09,"2304124907_P01|4800019357|||_Traffic (App Engagement)_$348.00_CPR- $0.04_8,700_VAS_Noor_2mn_phase2-May & June'23_Traffic (App Engagement) 3_May 2-Jun 30_All FB",2,0,1.6,0.008,0.064,0.12,0.032,1.6
2023-05-09,25-34,"Custom Audience: 30 days active user single app (Noor)","first Hajj Tutorial -  Traffic","2304124907_P01|4800019357|||_Traffic (App Engagement)_$348.00_CPR- $0.04_8,700_VAS_Noor_2mn_phase2-May & June'23_Traffic (App Engagement) 3_May 2-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,1724,2435,"7-day click or 1-day view",1.4124129930394,"Link clicks",39,0.18,0.0046153846153846,39,,,,,1,1,,0.18,290,,,,,0.07392197,active,,1510,,0.00011921,,2023-05-09,2023-05-09,"2304124907_P01|4800019357|||_Traffic (App Engagement)_$348.00_CPR- $0.04_8,700_VAS_Noor_2mn_phase2-May & June'23_Traffic (App Engagement) 3_May 2-Jun 30_All FB",39,0.00461538,1.6016427104723,0.0110883,0.04229979,0.08706366,0.02053388,1.6016427104723
2023-05-09,55-64,"Custom Audience: Competition Cluster Noor Core TG","Hajj Tutorial  - Video views","2304124907_P01|4800019357|||_Video Views_$812.00_CPR- $0.002_406,000_VAS_Noor_2mn_phase2-May & June'23_Video Views_May 2-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,1608,1675,"7-day click or 1-day view",1.0416666666667,ThruPlay,1405,0.66,0.00046975088967972,27,,,,,,,,,1405,,,,,0.39402985,active,,1577,,0.00041852,,2023-05-09,2023-05-09,"2304124907_P01|4800019357|||_Video Views_$812.00_CPR- $0.002_406,000_VAS_Noor_2mn_phase2-May & June'23_Video Views_May 2-Jun 30_All FB",26,0.02444444,83.880597014925,0.00179104,0.00358209,0.00537313,0.00238806,1.6119402985075
2023-05-09,65+,"Custom Audience: Visited Voice Product But didn't Add to Cart","EasyPlan OVC_RGB_Conversion","2304124904_P01|4800019327|Single App||_Conversions (App)_$465.00_CPR- $0.02_23,250_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 2_Voice Product View  but Didn't  Add to Cart _RGB_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,96,186,"7-day click or 1-day view",1.9375,"Mobile app purchases",3,0.02,,3,3,3,,0.00666667,,,,,14,,,,,0.10752688,active,,79,,0.00025316,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$465.00_CPR- $0.02_23,250_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 2_Voice Product View  but Didn't  Add to Cart _RGB_May 1-May 31_All FB",8,0.00666667,1.6129032258065,0.08064516,0.16666667,0.38172043,0.10752688,1.6129032258065
2023-05-09,45-54,"Actionable Insights: Robi Cluster Non app register - Copy","22TK 2GB First Login_DCA_Retention_Traffic","2304124904_P01|4800019327|Single App||_Traffic (App Engagement)_$195.00_CPR- $0.04_4,875_My Robi Single App_Phase2_3mn for May'23_Traffic (App Engagement) 1_Robi Guest User_Retention_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,420,866,"7-day click or 1-day view",2.0619047619048,"Link clicks",14,0.02,0.0014285714285714,14,2,2,,0.01,,,,,,,,,,0.02309469,active,,14,,0.00142857,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Traffic (App Engagement)_$195.00_CPR- $0.04_4,875_My Robi Single App_Phase2_3mn for May'23_Traffic (App Engagement) 1_Robi Guest User_Retention_May 1-May 31_All FB",14,0.00142857,1.6166281755196,,,,,1.6166281755196
2023-05-09,18-24,"Custom Audience: All app User base","Alpha recharge - Traffic","2304124605_P01|4800019303|||_Traffic (App Engagement)_$945.00_CPR- $0.05_18,900_SO Alpha_2.2Mn-April'23__Apr 17-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,7536,22228,"7-day click or 1-day view",2.9495753715499,"Link clicks",361,4.97,0.013767313019391,361,55,55,,0.09036364,3,3,,1.65666667,3011,,,,1,0.22359187,active,9,11243,,0.00044205,,2023-05-09,2023-05-09,"2304124605_P01|4800019303|||_Traffic (App Engagement)_$945.00_CPR- $0.05_18,900_SO Alpha_2.2Mn-April'23__Apr 17-Jun 30_All FB",404,0.01376731,1.6240777397877,0.14324276,0.44484434,0.45145762,0.1742397,1.6240777397877
2023-05-09,35-44,"Custom Audience: Install But Didn't Purchase","IPL Content_ARPU_Conversion","2304124904_P01|4800019327|Single App||_Conversions (App)_$100.00_CPR- $0.1_1,000_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 12_Install But Didn't Purchase _ARPU_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,772,1346,"7-day click or 1-day view",1.7435233160622,"Mobile app purchases",5,0.24,,22,5,5,,0.048,,,,,132,,,,,0.17830609,active,,535,,0.0004486,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$100.00_CPR- $0.1_1,000_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 12_Install But Didn't Purchase _ARPU_May 1-May 31_All FB",29,0.01090909,0.37147102526003,0.10624071,0.35141159,0.35661218,0.13447251,1.6344725111441
2023-05-09,35-44,"Custom Audience: People who visited Roaming app or web page","Hajj Static 2 - App Conversion","2304124574_P01|4800019308|||_Conversions (App)_$88.00_CPR- $2.5_35_CLM_INTERNATIONAL ROAMING _AlwaysOn_Conversion App_Apr 16-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,17,61,"7-day click or 1-day view",3.5882352941176,"Mobile app purchases",1,0,,1,1,1,,0,,,,,,,,,,0,active,,1,,0,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Conversions (App)_$88.00_CPR- $2.5_35_CLM_INTERNATIONAL ROAMING _AlwaysOn_Conversion App_Apr 16-Jun 30_All FB",1,0,1.6393442622951,0,0,0,0,1.6393442622951
2023-05-09,35-44,"Custom Audience: 60 days Active user exclude 30 days active user","EasyPlan OVC_Retention_Traffic","2304124904_P01|4800019327|Single App||_Traffic (App Engagement)_$170.00_CPR- $0.02_8,500_My Robi Single App_Phase2_3mn for May'23_Traffic (App Engagement) 6_30 Days inactive user _Retention_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,1704,2985,"7-day click or 1-day view",1.7517605633803,"Link clicks",49,0.27,0.0055102040816327,49,4,4,,0.0675,4,4,,0.0675,374,,,,,0.09045226,active,,1624,,0.00016626,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Traffic (App Engagement)_$170.00_CPR- $0.02_8,500_My Robi Single App_Phase2_3mn for May'23_Traffic (App Engagement) 6_30 Days inactive user _Retention_May 1-May 31_All FB",50,0.0055102,1.641541038526,0.13634841,0.23048576,0.46867672,0.15678392,1.641541038526
2023-05-09,18-24,"Custom Audience: 60 days Active user exclude 30 days active user",29+46_Retention_Traffic,"2304124904_P01|4800019327|Single App||_Traffic (App Engagement)_$170.00_CPR- $0.02_8,500_My Robi Single App_Phase2_3mn for May'23_Traffic (App Engagement) 6_30 Days inactive user _Retention_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,1692,2618,"7-day click or 1-day view",1.5472813238771,"Link clicks",43,0.26,0.006046511627907,43,30,30,,0.00866667,2,2,,0.13,265,,,,,0.09931245,active,1,974,,0.00026694,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Traffic (App Engagement)_$170.00_CPR- $0.02_8,500_My Robi Single App_Phase2_3mn for May'23_Traffic (App Engagement) 6_30 Days inactive user _Retention_May 1-May 31_All FB",48,0.00604651,1.6424751718869,0.10618793,0.32849503,0.33842628,0.13712758,1.6424751718869
2023-05-09,45-54,"Custom Audience: 60 days Purchaser  Exclude 30 days Purchaser",598+648_ARPU_Conversion,"2304124904_P01|4800019327|Single App||_Conversions (App)_$135.00_CPR- $0.03_4,500_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 11_30 Days non-purchaser _ARPU_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,332,547,"7-day click or 1-day view",1.6475903614458,"Mobile app purchases",5,0.05,,9,5,5,,0.01,1,1,,0.05,81,,,,,0.09140768,active,1,260,,0.00019231,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$135.00_CPR- $0.03_4,500_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 11_30 Days non-purchaser _ARPU_May 1-May 31_All FB",20,0.00555556,0.91407678244973,0.15173675,0.40585009,0.44424132,0.18647166,1.6453382084095
2023-05-09,25-34,"Custom Audience: 30 days active user single app (Noor)","Noor second Hajj tutorial content -  Traffic","2304124907_P01|4800019357|||_Traffic (App Engagement)_$348.00_CPR- $0.04_8,700_VAS_Noor_2mn_phase2-May & June'23_Traffic (App Engagement) 3_May 2-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,1822,3160,"7-day click or 1-day view",1.7343578485181,"Link clicks",52,0.43,0.0082692307692308,52,,,,,1,1,,0.43,6,,1,0.43,2,0.13607595,active,1,126,,0.0034127,,2023-05-09,2023-05-09,"2304124907_P01|4800019357|||_Traffic (App Engagement)_$348.00_CPR- $0.04_8,700_VAS_Noor_2mn_phase2-May & June'23_Traffic (App Engagement) 3_May 2-Jun 30_All FB",73,0.00826923,1.6455696202532,,0.00031646,0.00063291,,1.6455696202532
2023-05-09,65+,"Actionable Insights: Cluster  Minus 180 days active  Minus BI Bases Minus Brand Audience","22TK 2GB First Login DCA_MAU_Install","2304124904_P01|4800019327|Single App||_App Installs_$2,150.00_CPR- $0.1_21,500_My Robi Single App_Phase2_3mn for May'23_Install 1_Cluster Excluding 180 days active_MAU_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,1600,4042,"1-day click or 1-day view",2.52625,"Mobile app installs",10,0.32,,67,1,1,,0.32,10,10,,0.032,10,,,,,0.07916873,active,1,107,,0.00299065,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_App Installs_$2,150.00_CPR- $0.1_21,500_My Robi Single App_Phase2_3mn for May'23_Install 1_Cluster Excluding 180 days active_MAU_May 1-May 31_All FB",66,0.00477612,0.24740227610094,0.00222662,0.00865908,0.00791687,0.00247402,1.6575952498763
2023-05-09,45-54,"Custom Audience: Visited Home Page But didn't Purchase, Didn't visit any Page","IPL Content_RGB_Conversion","2304124904_P01|4800019327|Single App||_Conversions (App)_$435.00_CPR- $0.03_14,500_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 7_Home Page View But didn't Purchase _RGB_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,680,964,"7-day click or 1-day view",1.4176470588235,"Mobile app purchases",12,0.11,,16,12,12,,0.00916667,,,,,110,,,,,0.11410788,active,1,345,,0.00031884,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$435.00_CPR- $0.03_14,500_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 7_Home Page View But didn't Purchase _RGB_May 1-May 31_All FB",23,0.006875,1.2448132780083,0.12136929,0.29771784,0.31950207,0.14834025,1.6597510373444
2023-05-09,65+,"Custom Audience: Active in 90 Days  Exclude 30 days Purchaser","IPL Content_Retention_Traffic","2304124904_P01|4800019327|Single App||_Traffic (App Engagement)_$195.00_CPR- $0.04_4,875_My Robi Single App_Phase2_3mn for May'23_Traffic (App Engagement) 2_Have App but never Viewed any product _Retention_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,264,480,"7-day click or 1-day view",1.8181818181818,"Link clicks",8,0.03,0.00375,8,,,,,,,,,50,,,,,0.0625,active,,215,,0.00013953,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Traffic (App Engagement)_$195.00_CPR- $0.04_4,875_My Robi Single App_Phase2_3mn for May'23_Traffic (App Engagement) 2_Have App but never Viewed any product _Retention_May 1-May 31_All FB",8,0.00375,1.6666666666667,0.10833333,0.4,0.3875,0.14375,1.6666666666667
2023-05-09,18-24,"Custom Audience: Visited Bundle, My Family, My Plan  Product But didn't Add to Cart",299/397TK_RGB_Conversion,"2304124904_P01|4800019327|Single App||_Conversions (App)_$465.00_CPR- $0.02_23,250_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 3_Bundle, My Family, My Plan  Product View  but Didn't  Add to Cart _RGB_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,540,958,"7-day click or 1-day view",1.7740740740741,"Mobile app purchases",11,0.16,,16,11,11,,0.01454545,,,,,150,,,,1,0.16701461,active,2,489,,0.0003272,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$465.00_CPR- $0.02_23,250_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 3_Bundle, My Family, My Plan  Product View  but Didn't  Add to Cart _RGB_May 1-May 31_All FB",17,0.01,1.1482254697286,0.16805846,0.44885177,0.4519833,0.18997912,1.6701461377871
2023-05-09,45-54,"Custom Audience: 30 Days Purchaser  Exlude 15 Days Purchaser","IPL Content_ARPU_Conversion","2304124904_P01|4800019327|Single App||_Conversions (App)_$140.00_CPR- $0.03_4,667_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 10_15 Days non-purchaser _ARPU_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,328,476,"7-day click or 1-day view",1.4512195121951,"Mobile app purchases",12,0.04,,8,12,12,,0.00333333,1,1,,0.04,42,,,,,0.08403361,active,1,119,,0.00033613,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$140.00_CPR- $0.03_4,667_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 10_15 Days non-purchaser _ARPU_May 1-May 31_All FB",16,0.005,2.5210084033613,0.09243697,0.20168067,0.22058824,0.11554622,1.6806722689076
2023-05-09,65+,"Custom Audience: Jan_W1_2022_FullBasePredictiveRoamers.txt, Single App 60D User","Hajj Static 1 - traffic","2304124574_P01|4800019308|||_Traffic (App Engagement)_$581.00_CPR- $0.03_19,367_CLM_INTERNATIONAL ROAMING _AlwaysOn_App Engagement_Apr 16-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,992,1840,"7-day click or 1-day view",1.8548387096774,"Link clicks",31,0.03,0.00096774193548387,31,21,21,,0.00142857,,,,,,,,,,0.01630435,active,,31,,0.00096774,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Traffic (App Engagement)_$581.00_CPR- $0.03_19,367_CLM_INTERNATIONAL ROAMING _AlwaysOn_App Engagement_Apr 16-Jun 30_All FB",32,0.00096774,1.6847826086957,0,0,0,0,1.6847826086957
2023-05-09,65+,"Custom Audience: 15 Days Active user Exclude 7 days active user",107/189_Retention_Traffic,"2304124904_P01|4800019327|Single App||_Traffic (App Engagement)_$125.00_CPR- $0.03_4,167_My Robi Single App_Phase2_3mn for May'23_Traffic (App Engagement) 4_7 Days Inactive User  _Retention_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,188,413,"7-day click or 1-day view",2.1968085106383,"Link clicks",7,0.01,0.0014285714285714,7,1,1,,0.01,,,,,60,,,,,0.02421308,active,,211,,4.739E-5,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Traffic (App Engagement)_$125.00_CPR- $0.03_4,167_My Robi Single App_Phase2_3mn for May'23_Traffic (App Engagement) 4_7 Days Inactive User  _Retention_May 1-May 31_All FB",7,0.00142857,1.6949152542373,0.15012107,0.47215496,0.46731235,0.17917676,1.6949152542373
2023-05-09,25-34,"Custom Audience: Install But Didn't Purchase","My Family 998 New_ARPU_Conversion","2304124904_P01|4800019327|Single App||_Conversions (App)_$100.00_CPR- $0.1_1,000_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 12_Install But Didn't Purchase _ARPU_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,40,59,"7-day click or 1-day view",1.475,"Mobile app purchases",2,0.01,,1,2,2,,0.005,,,,,6,,,,,0.16949153,active,1,21,,0.00047619,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$100.00_CPR- $0.1_1,000_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 12_Install But Didn't Purchase _ARPU_May 1-May 31_All FB",4,0.01,3.3898305084746,0.11864407,0.28813559,0.33898305,0.13559322,1.6949152542373
2023-05-09,25-34,"Custom Audience: Xact - Geo Fenced Monthly 6+ times Mosque Visitors","Hajj Tutorial  - Video views","2304124907_P01|4800019357|||_Video Views_$812.00_CPR- $0.002_406,000_VAS_Noor_2mn_phase2-May & June'23_Video Views_May 2-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,471,471,"7-day click or 1-day view",1,ThruPlay,387,0.16,0.00041343669250646,8,,,,,,,,,387,,,,,0.33970276,active,,425,,0.00037647,,2023-05-09,2023-05-09,"2304124907_P01|4800019357|||_Video Views_$812.00_CPR- $0.002_406,000_VAS_Noor_2mn_phase2-May & June'23_Video Views_May 2-Jun 30_All FB",8,0.02,82.165605095541,0,,,0,1.6985138004246
2023-05-09,18-24,"Custom Audience: People who visited Roaming app or web page","Hajj Static 1 - App Conversion","2304124574_P01|4800019308|||_Conversions (App)_$88.00_CPR- $2.5_35_CLM_INTERNATIONAL ROAMING _AlwaysOn_Conversion App_Apr 16-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,2255,7278,"7-day click or 1-day view",3.2274944567627,"Mobile app purchases",211,0.72,,124,211,211,,0.00341232,6,6,,0.12,,,,,,0.09892828,active,,124,,0.00580645,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Conversions (App)_$88.00_CPR- $2.5_35_CLM_INTERNATIONAL ROAMING _AlwaysOn_Conversion App_Apr 16-Jun 30_All FB",125,0.00580645,2.8991481176147,0,0,0,0,1.7037647705414
2023-05-09,18-24,"Custom Audience: AI_HP_All Robi User excluding above affinity & 180 days active users","Goongoon generic always on - Traffic","2304124575_P03|4800019304|||_Traffic (App Engagement)_$3,185.00_CPR- $0.04_79,625_VAS_Goongoon_2Mn-April'23__Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,36432,84781,"7-day click or 1-day view",2.3271025472112,"Link clicks",1456,5.11,0.0035096153846154,1456,912,912,,0.00560307,127,127,,0.04023622,,,1,5.11,2,0.06027294,active,14,1472,1,0.00347147,,2023-05-09,2023-05-09,"2304124575_P03|4800019304|||_Traffic (App Engagement)_$3,185.00_CPR- $0.04_79,625_VAS_Goongoon_2Mn-April'23__Apr 13-Jun 30_All FB",1536,0.00350962,1.7173659192508,0,0,0,0,1.7173659192508
2023-05-09,55-64,"Actionable Insights: Robi Cluster Non app register - Copy","22TK 2GB First Login_DCA_Retention_Traffic","2304124904_P01|4800019327|Single App||_Traffic (App Engagement)_$195.00_CPR- $0.04_4,875_My Robi Single App_Phase2_3mn for May'23_Traffic (App Engagement) 1_Robi Guest User_Retention_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,168,407,"7-day click or 1-day view",2.422619047619,"Link clicks",7,0.02,0.0028571428571429,7,2,2,,0.01,,,,,,,,,,0.04914005,active,,9,,0.00222222,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Traffic (App Engagement)_$195.00_CPR- $0.04_4,875_My Robi Single App_Phase2_3mn for May'23_Traffic (App Engagement) 1_Robi Guest User_Retention_May 1-May 31_All FB",7,0.00285714,1.7199017199017,,0.002457,0.004914,,1.7199017199017
2023-05-09,55-64,"Custom Audience: Visited Data Product But didn't Add to Cart",148+196_RGB_Conversion,"2304124904_P01|4800019327|Single App||_Conversions (App)_$435.00_CPR- $0.02_21,750_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 1_Data Product View  but Didn't  Add to Cart_RGB_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,48,116,"7-day click or 1-day view",2.4166666666667,"Mobile app purchases",2,0.04,,2,2,2,,0.02,,,,,15,,,,,0.34482759,active,,44,,0.00090909,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$435.00_CPR- $0.02_21,750_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 1_Data Product View  but Didn't  Add to Cart_RGB_May 1-May 31_All FB",4,0.02,1.7241379310345,0.13793103,0.34482759,0.37068966,0.1637931,1.7241379310345
2023-05-09,18-24,"Custom Audience: Added Voice Product to Cart but didn't purchase","Voice TK 108/307_RGB_Conversion","2304124904_P01|4800019327|Single App||_Conversions (App)_$435.00_CPR- $0.03_14,500_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 5_Voice A2C but Didn't Purchase _RGB_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,38577,102053,"7-day click or 1-day view",2.6454363999274,"Mobile app purchases",855,8.79,,1762,855,855,,0.0102807,83,83,,0.10590361,,,2,4.395,5,0.08613172,active,11,1773,,0.0049577,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$435.00_CPR- $0.03_14,500_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 5_Voice A2C but Didn't Purchase _RGB_May 1-May 31_All FB",1802,0.00498865,0.83779996668398,0,0,0,0,1.7265538494704
2023-05-09,18-24,"Core Audience: Jan_W1_2022_FullBasePredictiveRoamers.txt","Roaming Combo Offer - traffic","2304124574_P01|4800019308|||_Traffic_$406.00_CPR- $0.03_13,533_CLM_INTERNATIONAL ROAMING _AlwaysOn_Web Traffic_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,719,1216,"7-day click or 1-day view",1.6912378303199,"Landing page views",7,0.1,,21,,,,,,,,,212,7,,,,0.08223684,active,,1069,,9.355E-5,0.01428571,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Traffic_$406.00_CPR- $0.03_13,533_CLM_INTERNATIONAL ROAMING _AlwaysOn_Web Traffic_Apr 13-Jun 30_All FB",21,0.0047619,0.57565789473684,0.18092105,0.49506579,0.796875,0.25164474,1.7269736842105
2023-05-09,25-34,"Custom Audience: 30 days active user single app (Robi)","Noor second Hajj tutorial content -  Traffic","2304124907_P01|4800019357|||_Traffic (App Engagement)_$348.00_CPR- $0.04_8,700_VAS_Noor_2mn_phase2-May & June'23_Traffic (App Engagement) 3_May 2-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,3024,4977,"7-day click or 1-day view",1.6458333333333,"Link clicks",86,0.78,0.0090697674418605,86,134,134,,0.0058209,1,1,,0.78,14,,,,,0.15672092,active,11,209,,0.00373206,,2023-05-09,2023-05-09,"2304124907_P01|4800019357|||_Traffic (App Engagement)_$348.00_CPR- $0.04_8,700_VAS_Noor_2mn_phase2-May & June'23_Traffic (App Engagement) 3_May 2-Jun 30_All FB",128,0.00906977,1.7279485633916,,0.00060277,0.0008037,0.00020092,1.7279485633916
